"",name,station_id,rating,price,lat_long,distance,source,id,fsq_id
848,Speakeasy Bar & Grill,5fc29e0ac42c11abb45bf12aaeb925bd,NaN,1.0,"49.261742,-123.13148",541.0,FS,NaN,58f57305d7627e4743d2ccd5
849,Frank's Barber Shop,5fc29e0ac42c11abb45bf12aaeb925bd,NaN,NaN,"49.261742,-123.13148",551.0,FS,NaN,4c51e7b99426c92832ed8674
850,Mr Hobbs Barber Shop,5fc29e0ac42c11abb45bf12aaeb925bd,NaN,NaN,"49.261742,-123.13148",636.0,FS,NaN,538a320e498ef93b52f8196d
851,33 Acres Brewing Co,61901a235d4cfceb7f8f2c3888b98617,9.4,2.0,"49.262206,-123.109091",328.0,FS,NaN,51b201d27dd249ae714ba728
852,The Juice Truck,61901a235d4cfceb7f8f2c3888b98617,8.8,1.0,"49.262206,-123.109091",537.0,FS,NaN,537e3ec8498ec730b9966b97
853,The Cascade Room,61901a235d4cfceb7f8f2c3888b98617,8.3,2.0,"49.262206,-123.109091",598.0,FS,NaN,4aa6f181f964a520934b20e3
854,Fox Cabaret,61901a235d4cfceb7f8f2c3888b98617,8.1,3.0,"49.262206,-123.109091",604.0,FS,NaN,531142f211d2358d5388bb3c
855,Rogue Kitchen & Wetbar,61901a235d4cfceb7f8f2c3888b98617,8.2,3.0,"49.262206,-123.109091",633.0,FS,NaN,4f60fc8be4b0a9d090a1f850
856,Anh and Chi,61901a235d4cfceb7f8f2c3888b98617,8.9,2.0,"49.262206,-123.109091",986.0,FS,NaN,57096a03cd10b7535b1d59a5
857,Brassneck Brewery,61901a235d4cfceb7f8f2c3888b98617,8.3,2.0,"49.262206,-123.109091",730.0,FS,NaN,51a50c73498e7f0ed45f93ff
858,Faculty Brewing Co,61901a235d4cfceb7f8f2c3888b98617,8.3,2.0,"49.262206,-123.109091",793.0,FS,NaN,55d97956498e2c299b5830c0
859,Belmont Barbershop,61901a235d4cfceb7f8f2c3888b98617,7.7,NaN,"49.262206,-123.109091",488.0,FS,NaN,4ab94f8af964a520e07e20e3
860,Biercraft Bistro,61901a235d4cfceb7f8f2c3888b98617,8.1,3.0,"49.262206,-123.109091",839.0,FS,NaN,4cbf89f200d8370403c8445c
861,CRAFT Beer Market Vancouver,175a074bf65455d1633639511dc129c8,8.2,3.0,"49.27023,-123.10651",51.0,FS,NaN,508c2d32e4b032d8be856a72
862,Faculty Brewing Co,175a074bf65455d1633639511dc129c8,8.3,2.0,"49.27023,-123.10651",224.0,FS,NaN,55d97956498e2c299b5830c0
863,The Juice Truck,175a074bf65455d1633639511dc129c8,8.8,1.0,"49.27023,-123.10651",426.0,FS,NaN,537e3ec8498ec730b9966b97
864,33 Acres Brewing Co,175a074bf65455d1633639511dc129c8,9.4,2.0,"49.27023,-123.10651",713.0,FS,NaN,51b201d27dd249ae714ba728
865,The Boxcar,175a074bf65455d1633639511dc129c8,9.0,2.0,"49.27023,-123.10651",848.0,FS,NaN,55960645498e4220d6c38c64
866,Brassneck Brewery,175a074bf65455d1633639511dc129c8,8.3,2.0,"49.27023,-123.10651",656.0,FS,NaN,51a50c73498e7f0ed45f93ff
867,Narrow Lounge,175a074bf65455d1633639511dc129c8,8.0,3.0,"49.27023,-123.10651",475.0,FS,NaN,4aa734e0f964a520454c20e3
868,Club 500,175a074bf65455d1633639511dc129c8,8.3,3.0,"49.27023,-123.10651",779.0,FS,NaN,4d97d57f9079b1f788241e0a
869,Bao Down Gastropub + Raw Bar,175a074bf65455d1633639511dc129c8,7.3,2.0,"49.27023,-123.10651",106.0,FS,NaN,5691d6c2498eaae856c925dc
870,Fox Cabaret,175a074bf65455d1633639511dc129c8,8.1,3.0,"49.27023,-123.10651",765.0,FS,NaN,531142f211d2358d5388bb3c
871,33 Acres Brewing Co,35eb539fb9298bb7e4f6759ca0256505,9.4,2.0,"49.262062,-123.104656",205.0,FS,NaN,51b201d27dd249ae714ba728
872,The Cascade Room,35eb539fb9298bb7e4f6759ca0256505,8.3,2.0,"49.262062,-123.104656",277.0,FS,NaN,4aa6f181f964a520934b20e3
873,The Juice Truck,35eb539fb9298bb7e4f6759ca0256505,8.8,1.0,"49.262062,-123.104656",491.0,FS,NaN,537e3ec8498ec730b9966b97
874,Fox Cabaret,35eb539fb9298bb7e4f6759ca0256505,8.1,3.0,"49.262062,-123.104656",339.0,FS,NaN,531142f211d2358d5388bb3c
875,Brassneck Brewery,35eb539fb9298bb7e4f6759ca0256505,8.3,2.0,"49.262062,-123.104656",504.0,FS,NaN,51a50c73498e7f0ed45f93ff
876,Belmont Barbershop,35eb539fb9298bb7e4f6759ca0256505,7.7,NaN,"49.262062,-123.104656",189.0,FS,NaN,4ab94f8af964a520e07e20e3
877,Anh and Chi,35eb539fb9298bb7e4f6759ca0256505,8.9,2.0,"49.262062,-123.104656",825.0,FS,NaN,57096a03cd10b7535b1d59a5
878,Faculty Brewing Co,35eb539fb9298bb7e4f6759ca0256505,8.3,2.0,"49.262062,-123.104656",736.0,FS,NaN,55d97956498e2c299b5830c0
879,Tocador,35eb539fb9298bb7e4f6759ca0256505,7.4,2.0,"49.262062,-123.104656",288.0,FS,NaN,5aa23c3c012358676d8b1aca
880,Narrow Lounge,35eb539fb9298bb7e4f6759ca0256505,8.0,3.0,"49.262062,-123.104656",763.0,FS,NaN,4aa734e0f964a520454c20e3
881,Faculty Brewing Co,7b8dfa12900bcb02b47a14e4e5010ba3,8.3,2.0,"49.27033,-123.10275",222.0,FS,NaN,55d97956498e2c299b5830c0
882,The Juice Truck,7b8dfa12900bcb02b47a14e4e5010ba3,8.8,1.0,"49.27033,-123.10275",476.0,FS,NaN,537e3ec8498ec730b9966b97
883,CRAFT Beer Market Vancouver,7b8dfa12900bcb02b47a14e4e5010ba3,8.2,3.0,"49.27033,-123.10275",266.0,FS,NaN,508c2d32e4b032d8be856a72
884,Narrow Lounge,7b8dfa12900bcb02b47a14e4e5010ba3,8.0,3.0,"49.27033,-123.10275",265.0,FS,NaN,4aa734e0f964a520454c20e3
885,33 Acres Brewing Co,7b8dfa12900bcb02b47a14e4e5010ba3,9.4,2.0,"49.27033,-123.10275",743.0,FS,NaN,51b201d27dd249ae714ba728
886,The Boxcar,7b8dfa12900bcb02b47a14e4e5010ba3,9.0,2.0,"49.27033,-123.10275",724.0,FS,NaN,55960645498e4220d6c38c64
887,Brassneck Brewery,7b8dfa12900bcb02b47a14e4e5010ba3,8.3,2.0,"49.27033,-123.10275",531.0,FS,NaN,51a50c73498e7f0ed45f93ff
888,Fox Cabaret,7b8dfa12900bcb02b47a14e4e5010ba3,8.1,3.0,"49.27033,-123.10275",686.0,FS,NaN,531142f211d2358d5388bb3c
889,Club 500,7b8dfa12900bcb02b47a14e4e5010ba3,8.3,3.0,"49.27033,-123.10275",874.0,FS,NaN,4d97d57f9079b1f788241e0a
890,The Cascade Room,7b8dfa12900bcb02b47a14e4e5010ba3,8.3,2.0,"49.27033,-123.10275",958.0,FS,NaN,4aa6f181f964a520934b20e3
891,33 Acres Brewing Co,b30ed0719dd281867a4d39779c78b58a,9.4,2.0,"49.258902,-123.109596",631.0,FS,NaN,51b201d27dd249ae714ba728
892,Anh and Chi,b30ed0719dd281867a4d39779c78b58a,8.9,2.0,"49.258902,-123.109596",750.0,FS,NaN,57096a03cd10b7535b1d59a5
893,The Juice Truck,b30ed0719dd281867a4d39779c78b58a,8.8,1.0,"49.258902,-123.109596",888.0,FS,NaN,537e3ec8498ec730b9966b97
894,Biercraft Bistro,b30ed0719dd281867a4d39779c78b58a,8.1,3.0,"49.258902,-123.109596",535.0,FS,NaN,4cbf89f200d8370403c8445c
895,The Cascade Room,b30ed0719dd281867a4d39779c78b58a,8.3,2.0,"49.258902,-123.109596",710.0,FS,NaN,4aa6f181f964a520934b20e3
896,Rogue Kitchen & Wetbar,b30ed0719dd281867a4d39779c78b58a,8.2,3.0,"49.258902,-123.109596",750.0,FS,NaN,4f60fc8be4b0a9d090a1f850
897,Cultivate Tea,b30ed0719dd281867a4d39779c78b58a,8.4,2.0,"49.258902,-123.109596",934.0,FS,NaN,54beb970498eb85a5752a632
898,Fox Cabaret,b30ed0719dd281867a4d39779c78b58a,8.1,3.0,"49.258902,-123.109596",840.0,FS,NaN,531142f211d2358d5388bb3c
899,Belmont Barbershop,b30ed0719dd281867a4d39779c78b58a,7.7,NaN,"49.258902,-123.109596",688.0,FS,NaN,4ab94f8af964a520e07e20e3
900,Colony Bar Main Street,b30ed0719dd281867a4d39779c78b58a,7.5,2.0,"49.258902,-123.109596",625.0,FS,NaN,55416137498e0d288b76b9e7
901,Score on Davie,e1a4d91fdae7e18483373f648141e53e,8.6,2.0,"49.282224,-123.132778",124.0,FS,NaN,4aa8712bf964a520505120e3
902,JOEY Burrard,e1a4d91fdae7e18483373f648141e53e,8.3,2.0,"49.282224,-123.132778",676.0,FS,NaN,4aa17172f964a520904020e3
903,The Fountainhead Pub,e1a4d91fdae7e18483373f648141e53e,7.7,2.0,"49.282224,-123.132778",361.0,FS,NaN,4aa74216f964a520814c20e3
904,CRAFT Beer Market English Bay,e1a4d91fdae7e18483373f648141e53e,8.4,NaN,"49.282224,-123.132778",873.0,FS,NaN,604859d906d2a567129f63d3
905,Dublin Calling,e1a4d91fdae7e18483373f648141e53e,8.3,1.0,"49.282224,-123.132778",860.0,FS,NaN,5a0fd58f1b0ea50e677fd1a2
906,Morrissey Irish Bar & Restaurant,e1a4d91fdae7e18483373f648141e53e,7.9,2.0,"49.282224,-123.132778",729.0,FS,NaN,4aabfc16f964a520685b20e3
907,Long Table Distillery,e1a4d91fdae7e18483373f648141e53e,7.8,NaN,"49.282224,-123.132778",718.0,FS,NaN,5116e8c6e4b0cd2368f77868
908,Notch8 Restaurant,e1a4d91fdae7e18483373f648141e53e,7.9,NaN,"49.282224,-123.132778",903.0,FS,NaN,553bdde9498e4eca654a36d3
909,Uva Wine Bar,e1a4d91fdae7e18483373f648141e53e,7.9,2.0,"49.282224,-123.132778",938.0,FS,NaN,4aa7f6f2f964a520464e20e3
910,Earls,e1a4d91fdae7e18483373f648141e53e,7.6,3.0,"49.282224,-123.132778",672.0,FS,NaN,4aa72e8ef964a520284c20e3
911,Rogue Kitchen & Wetbar,ace20c241ee38643c9060f290b215b9d,8.2,3.0,"49.265071,-123.123864",496.0,FS,NaN,4f60fc8be4b0a9d090a1f850
912,The Wicklow Pub,ace20c241ee38643c9060f290b215b9d,7.7,1.0,"49.265071,-123.123864",540.0,FS,NaN,4aada5a2f964a520236120e3
913,Mahony & Sons,ace20c241ee38643c9060f290b215b9d,7.4,NaN,"49.265071,-123.123864",597.0,FS,NaN,53eee0b9498e381a6c7eaa98
914,TWB - the Wine Bar,ace20c241ee38643c9060f290b215b9d,7.8,2.0,"49.265071,-123.123864",957.0,FS,NaN,50f79659e4b0c8265c3c52b7
915,Dockside Restaurant,ace20c241ee38643c9060f290b215b9d,7.4,2.0,"49.265071,-123.123864",688.0,FS,NaN,4aa83aacf964a520405020e3
916,Soho Billiards,ace20c241ee38643c9060f290b215b9d,6.6,NaN,"49.265071,-123.123864",992.0,FS,NaN,4aa94944f964a520e65220e3
917,Jugo Juice,ace20c241ee38643c9060f290b215b9d,6.4,1.0,"49.265071,-123.123864",721.0,FS,NaN,5d2843a1c56f480023f8e4cd
918,Speakeasy Bar & Grill,ace20c241ee38643c9060f290b215b9d,NaN,1.0,"49.265071,-123.123864",180.0,FS,NaN,58f57305d7627e4743d2ccd5
919,PRIVÉ Kitchen + Bar,ace20c241ee38643c9060f290b215b9d,NaN,NaN,"49.265071,-123.123864",244.0,FS,NaN,5d6c93c39448680008d5c46e
920,Stages Restaurant & Lounge,ace20c241ee38643c9060f290b215b9d,NaN,3.0,"49.265071,-123.123864",301.0,FS,NaN,4b16d555f964a5201bbe23e3
921,Granville Island Brewing,3aed670ccdcd94b966c0f505f8b028c7,8.4,2.0,"49.265198,-123.131043",684.0,FS,NaN,4aa74c7bf964a520a34c20e3
922,The Sandbar Seafood Restaurant,3aed670ccdcd94b966c0f505f8b028c7,8.2,2.0,"49.265198,-123.131043",804.0,FS,NaN,4aa83c06f964a5204d5020e3
923,Rogue Kitchen & Wetbar,3aed670ccdcd94b966c0f505f8b028c7,8.2,3.0,"49.265198,-123.131043",993.0,FS,NaN,4f60fc8be4b0a9d090a1f850
924,Stable House Bistro,3aed670ccdcd94b966c0f505f8b028c7,7.9,NaN,"49.265198,-123.131043",851.0,FS,NaN,52a2824611d291de6b8ad536
925,Dockside Restaurant,3aed670ccdcd94b966c0f505f8b028c7,7.4,2.0,"49.265198,-123.131043",461.0,FS,NaN,4aa83aacf964a520405020e3
926,Heirloom Juice Co,3aed670ccdcd94b966c0f505f8b028c7,7.6,1.0,"49.265198,-123.131043",789.0,FS,NaN,547a2e92498edd0ef851809c
927,The Wicklow Pub,3aed670ccdcd94b966c0f505f8b028c7,7.7,1.0,"49.265198,-123.131043",964.0,FS,NaN,4aada5a2f964a520236120e3
928,Mahony & Sons,3aed670ccdcd94b966c0f505f8b028c7,7.4,NaN,"49.265198,-123.131043",1003.0,FS,NaN,53eee0b9498e381a6c7eaa98
929,Tap & Barrel Bridges,3aed670ccdcd94b966c0f505f8b028c7,6.9,2.0,"49.265198,-123.131043",951.0,FS,NaN,62c8b2d223508b6b5011063f
930,The Marquis,3aed670ccdcd94b966c0f505f8b028c7,6.7,2.0,"49.265198,-123.131043",634.0,FS,NaN,4b0c9da8f964a520314023e3
931,The Boxcar,ae69aeab748d02e5a7d89da28a1a8511,9.0,2.0,"49.273691,-123.102232",360.0,FS,NaN,55960645498e4220d6c38c64
932,Keefer Bar,ae69aeab748d02e5a7d89da28a1a8511,9.1,3.0,"49.273691,-123.102232",650.0,FS,NaN,4b77ba28f964a52064a82ee3
933,CRAFT Beer Market Vancouver,ae69aeab748d02e5a7d89da28a1a8511,8.2,3.0,"49.273691,-123.102232",449.0,FS,NaN,508c2d32e4b032d8be856a72
934,Faculty Brewing Co,ae69aeab748d02e5a7d89da28a1a8511,8.3,2.0,"49.273691,-123.102232",579.0,FS,NaN,55d97956498e2c299b5830c0
935,Back and Forth Bar,ae69aeab748d02e5a7d89da28a1a8511,8.6,NaN,"49.273691,-123.102232",941.0,FS,NaN,58bce6f79f258374591cda18
936,Narrow Lounge,ae69aeab748d02e5a7d89da28a1a8511,8.0,3.0,"49.273691,-123.102232",599.0,FS,NaN,4aa734e0f964a520454c20e3
937,Brassneck Brewery,ae69aeab748d02e5a7d89da28a1a8511,8.3,2.0,"49.273691,-123.102232",889.0,FS,NaN,51a50c73498e7f0ed45f93ff
938,The American,ae69aeab748d02e5a7d89da28a1a8511,7.5,2.0,"49.273691,-123.102232",343.0,FS,NaN,5840e86d44689a5eabddf770
939,Brickhouse Late Nite Bistro & Bar,ae69aeab748d02e5a7d89da28a1a8511,7.6,1.0,"49.273691,-123.102232",494.0,FS,NaN,4aa7f74ff964a520474e20e3
940,JW Marriott Executive Lounge,ae69aeab748d02e5a7d89da28a1a8511,7.6,3.0,"49.273691,-123.102232",764.0,FS,NaN,5a163c660a464d2e8b92d670
941,Brassneck Brewery,0c9ad3e3703e5869b82619ecdf54f43e,8.3,2.0,"49.268503,-123.097501",379.0,FS,NaN,51a50c73498e7f0ed45f93ff
942,Narrow Lounge,0c9ad3e3703e5869b82619ecdf54f43e,8.0,3.0,"49.268503,-123.097501",223.0,FS,NaN,4aa734e0f964a520454c20e3
943,The Juice Truck,0c9ad3e3703e5869b82619ecdf54f43e,8.8,1.0,"49.268503,-123.097501",625.0,FS,NaN,537e3ec8498ec730b9966b97
944,33 Acres Brewing Co,0c9ad3e3703e5869b82619ecdf54f43e,9.4,2.0,"49.268503,-123.097501",767.0,FS,NaN,51b201d27dd249ae714ba728
945,Faculty Brewing Co,0c9ad3e3703e5869b82619ecdf54f43e,8.3,2.0,"49.268503,-123.097501",508.0,FS,NaN,55d97956498e2c299b5830c0
946,Fox Cabaret,0c9ad3e3703e5869b82619ecdf54f43e,8.1,3.0,"49.268503,-123.097501",551.0,FS,NaN,531142f211d2358d5388bb3c
947,The Boxcar,0c9ad3e3703e5869b82619ecdf54f43e,9.0,2.0,"49.268503,-123.097501",920.0,FS,NaN,55960645498e4220d6c38c64
948,CRAFT Beer Market Vancouver,0c9ad3e3703e5869b82619ecdf54f43e,8.2,3.0,"49.268503,-123.097501",688.0,FS,NaN,508c2d32e4b032d8be856a72
949,The Cascade Room,0c9ad3e3703e5869b82619ecdf54f43e,8.3,2.0,"49.268503,-123.097501",784.0,FS,NaN,4aa6f181f964a520934b20e3
950,Belmont Barbershop,0c9ad3e3703e5869b82619ecdf54f43e,7.7,NaN,"49.268503,-123.097501",709.0,FS,NaN,4ab94f8af964a520e07e20e3
951,Tap & Barrel,f3708906ec71348f5a42579fede36a0d,8.8,2.0,"49.288682,-123.11818",142.0,FS,NaN,5205bfe411d2d4fd57c20095
952,The Vancouver Club,f3708906ec71348f5a42579fede36a0d,8.5,NaN,"49.288682,-123.11818",250.0,FS,NaN,4aaab560f964a5200c5720e3
953,Showcase Restaurant & Bar,f3708906ec71348f5a42579fede36a0d,7.7,3.0,"49.288682,-123.11818",166.0,FS,NaN,4aa9d009f964a5205b5520e3
954,Fairmont Gold Lounge,f3708906ec71348f5a42579fede36a0d,7.6,3.0,"49.288682,-123.11818",112.0,FS,NaN,4c709b9d9375a093fcc80737
955,The Lobby Lounge and Raw Bar,f3708906ec71348f5a42579fede36a0d,7.6,2.0,"49.288682,-123.11818",116.0,FS,NaN,54289b98498e4ff3ed08e64b
956,Brass Fish Tavern,f3708906ec71348f5a42579fede36a0d,7.7,2.0,"49.288682,-123.11818",179.0,FS,NaN,5e4744e38fe461000780f69b
957,Steamworks Brewing Co,f3708906ec71348f5a42579fede36a0d,8.5,2.0,"49.288682,-123.11818",629.0,FS,NaN,4aa6bc27f964a520df4a20e3
958,Pourhouse Restaurant,f3708906ec71348f5a42579fede36a0d,8.9,2.0,"49.288682,-123.11818",869.0,FS,NaN,4abea310f964a520ff8e20e3
959,Cardero's Restaurant & Marine Pub,f3708906ec71348f5a42579fede36a0d,8.6,3.0,"49.288682,-123.11818",764.0,FS,NaN,4aa7f160f964a5201c4e20e3
960,Mahony & Sons Burrard Landing,f3708906ec71348f5a42579fede36a0d,7.6,2.0,"49.288682,-123.11818",275.0,FS,NaN,4d8961845ecdf04dc55ba98a
961,LOCAL Public Eatery Kitsilano,9449a6a83fbf88452e384350e5ac95b7,8.1,2.0,"49.271741,-123.155421",83.0,FS,NaN,4b10463af964a520ce6c23e3
962,Corduroy,9449a6a83fbf88452e384350e5ac95b7,8.4,NaN,"49.271741,-123.155421",493.0,FS,NaN,4aad935df964a520e96020e3
963,Lucky Taco,9449a6a83fbf88452e384350e5ac95b7,6.7,1.0,"49.271741,-123.155421",84.0,FS,NaN,57b26a56cd104357811923e4
964,Kitsilano Wine Cellar,9449a6a83fbf88452e384350e5ac95b7,7.0,NaN,"49.271741,-123.155421",392.0,FS,NaN,4aa9a724f964a520b65420e3
965,The Bimini Public House,9449a6a83fbf88452e384350e5ac95b7,6.6,1.0,"49.271741,-123.155421",535.0,FS,NaN,4b722eb3f964a520f1722de3
966,The Ellis,9449a6a83fbf88452e384350e5ac95b7,NaN,3.0,"49.271741,-123.155421",10.0,FS,NaN,5955d24b112c6c598f81f6f9
967,Campoverde Social Club,9449a6a83fbf88452e384350e5ac95b7,NaN,2.0,"49.271741,-123.155421",113.0,FS,NaN,4aa87407f964a5205a5120e3
968,The Kings Head Vancouver,9449a6a83fbf88452e384350e5ac95b7,5.1,1.0,"49.271741,-123.155421",63.0,FS,NaN,50c2589fe4b0489424ed0c46
969,Black Metal West,9449a6a83fbf88452e384350e5ac95b7,NaN,NaN,"49.271741,-123.155421",348.0,FS,NaN,5a28b128840fc22e9a589317
970,Body Energy Club,9449a6a83fbf88452e384350e5ac95b7,NaN,NaN,"49.271741,-123.155421",442.0,FS,NaN,5dfc9202a5980f0008a595e1
971,Stable House Bistro,365da33e9ce06ea53db1173a0f8eae71,7.9,NaN,"49.262822,-123.14338",452.0,FS,NaN,52a2824611d291de6b8ad536
972,Heirloom Juice Co,365da33e9ce06ea53db1173a0f8eae71,7.6,1.0,"49.262822,-123.14338",436.0,FS,NaN,547a2e92498edd0ef851809c
973,Carlos O'Bryan's Pub,365da33e9ce06ea53db1173a0f8eae71,6.8,NaN,"49.262822,-123.14338",325.0,FS,NaN,54d6dcdf498efaeaed8dc8d0
974,The Marquis,365da33e9ce06ea53db1173a0f8eae71,6.7,2.0,"49.262822,-123.14338",367.0,FS,NaN,4b0c9da8f964a520314023e3
975,Storm Crow Alehouse,365da33e9ce06ea53db1173a0f8eae71,6.3,2.0,"49.262822,-123.14338",164.0,FS,NaN,56bd5bed498e9919a8f6c8b4
976,Bar One,365da33e9ce06ea53db1173a0f8eae71,6.1,2.0,"49.262822,-123.14338",159.0,FS,NaN,5488ce65498ec20cb7c81a56
977,The Bimini Public House,365da33e9ce06ea53db1173a0f8eae71,6.6,1.0,"49.262822,-123.14338",786.0,FS,NaN,4b722eb3f964a520f1722de3
978,Frank's Barber Shop,365da33e9ce06ea53db1173a0f8eae71,NaN,NaN,"49.262822,-123.14338",331.0,FS,NaN,4c51e7b99426c92832ed8674
979,Bombay Kitchen + Bar,365da33e9ce06ea53db1173a0f8eae71,NaN,2.0,"49.262822,-123.14338",410.0,FS,NaN,603b133e0d2ef05d57b35103
980,Mr Hobbs Barber Shop,365da33e9ce06ea53db1173a0f8eae71,NaN,NaN,"49.262822,-123.14338",586.0,FS,NaN,538a320e498ef93b52f8196d
981,33 Acres Brewing Co,707c1c54e0278fbae5d0ae3c42a25b71,9.4,2.0,"49.263635,-123.099236",442.0,FS,NaN,51b201d27dd249ae714ba728
982,The Cascade Room,707c1c54e0278fbae5d0ae3c42a25b71,8.3,2.0,"49.263635,-123.099236",235.0,FS,NaN,4aa6f181f964a520934b20e3
983,Fox Cabaret,707c1c54e0278fbae5d0ae3c42a25b71,8.1,3.0,"49.263635,-123.099236",166.0,FS,NaN,531142f211d2358d5388bb3c
984,Brassneck Brewery,707c1c54e0278fbae5d0ae3c42a25b71,8.3,2.0,"49.263635,-123.099236",255.0,FS,NaN,51a50c73498e7f0ed45f93ff
985,The Juice Truck,707c1c54e0278fbae5d0ae3c42a25b71,8.8,1.0,"49.263635,-123.099236",553.0,FS,NaN,537e3ec8498ec730b9966b97
986,Belmont Barbershop,707c1c54e0278fbae5d0ae3c42a25b71,7.7,NaN,"49.263635,-123.099236",244.0,FS,NaN,4ab94f8af964a520e07e20e3
987,Faculty Brewing Co,707c1c54e0278fbae5d0ae3c42a25b71,8.3,2.0,"49.263635,-123.099236",679.0,FS,NaN,55d97956498e2c299b5830c0
988,Anh and Chi,707c1c54e0278fbae5d0ae3c42a25b71,8.9,2.0,"49.263635,-123.099236",970.0,FS,NaN,57096a03cd10b7535b1d59a5
989,Narrow Lounge,707c1c54e0278fbae5d0ae3c42a25b71,8.0,3.0,"49.263635,-123.099236",538.0,FS,NaN,4aa734e0f964a520454c20e3
990,12 Kings Pub,707c1c54e0278fbae5d0ae3c42a25b71,7.7,1.0,"49.263635,-123.099236",429.0,FS,NaN,5435001d498ef9b3e24d2e0a
991,Cardero's Restaurant & Marine Pub,5105df3dd0daf4c26980f4134f61e5cc,8.6,3.0,"49.28763,-123.127245",448.0,FS,NaN,4aa7f160f964a5201c4e20e3
992,Tap & Barrel,5105df3dd0daf4c26980f4134f61e5cc,8.8,2.0,"49.28763,-123.127245",774.0,FS,NaN,5205bfe411d2d4fd57c20095
993,JOEY Burrard,5105df3dd0daf4c26980f4134f61e5cc,8.3,2.0,"49.28763,-123.127245",595.0,FS,NaN,4aa17172f964a520904020e3
994,Score on Davie,5105df3dd0daf4c26980f4134f61e5cc,8.6,2.0,"49.28763,-123.127245",787.0,FS,NaN,4aa8712bf964a520505120e3
995,The Vancouver Club,5105df3dd0daf4c26980f4134f61e5cc,8.5,NaN,"49.28763,-123.127245",858.0,FS,NaN,4aaab560f964a5200c5720e3
996,H Tasting Lounge,5105df3dd0daf4c26980f4134f61e5cc,7.9,3.0,"49.28763,-123.127245",532.0,FS,NaN,5aebff9ddd8442002c58043f
997,Notch8 Restaurant,5105df3dd0daf4c26980f4134f61e5cc,7.9,NaN,"49.28763,-123.127245",628.0,FS,NaN,553bdde9498e4eca654a36d3
998,Dublin Calling,5105df3dd0daf4c26980f4134f61e5cc,8.3,1.0,"49.28763,-123.127245",926.0,FS,NaN,5a0fd58f1b0ea50e677fd1a2
999,Showcase Restaurant & Bar,5105df3dd0daf4c26980f4134f61e5cc,7.7,3.0,"49.28763,-123.127245",507.0,FS,NaN,4aa9d009f964a5205b5520e3
1000,Grain Tasting Bar,5105df3dd0daf4c26980f4134f61e5cc,7.7,2.0,"49.28763,-123.127245",602.0,FS,NaN,506b5c37f31cd15cd744f51d
1001,Cardero's Restaurant & Marine Pub,82c794442f54fabf9db6e392ca1fac0f,8.6,3.0,"49.297933,-123.130758",732.0,FS,NaN,4aa7f160f964a5201c4e20e3
1002,Lift Bar Grill View,82c794442f54fabf9db6e392ca1fac0f,7.8,4.0,"49.297933,-123.130758",488.0,FS,NaN,4aa7f464f964a520314e20e3
1003,H Tasting Lounge,82c794442f54fabf9db6e392ca1fac0f,7.9,3.0,"49.297933,-123.130758",641.0,FS,NaN,5aebff9ddd8442002c58043f
1004,Carman Fox and Friends,82c794442f54fabf9db6e392ca1fac0f,NaN,2.0,"49.297933,-123.130758",744.0,FS,NaN,56ddddd9498e60abdfb15106
1005,Maximus Modern Barber Shop,82c794442f54fabf9db6e392ca1fac0f,NaN,NaN,"49.297933,-123.130758",860.0,FS,NaN,50084de2e4b0bc1fa46b3625
1006,Stable House Bistro,2ca388bba54706770900ca2a9d7aa5be,7.9,NaN,"49.258819,-123.131317",588.0,FS,NaN,52a2824611d291de6b8ad536
1007,Heirloom Juice Co,2ca388bba54706770900ca2a9d7aa5be,7.6,1.0,"49.258819,-123.131317",568.0,FS,NaN,547a2e92498edd0ef851809c
1008,The Marquis,2ca388bba54706770900ca2a9d7aa5be,6.7,2.0,"49.258819,-123.131317",633.0,FS,NaN,4b0c9da8f964a520314023e3
1009,Storm Crow Alehouse,2ca388bba54706770900ca2a9d7aa5be,6.3,2.0,"49.258819,-123.131317",934.0,FS,NaN,56bd5bed498e9919a8f6c8b4
1010,Mr Hobbs Barber Shop,2ca388bba54706770900ca2a9d7aa5be,NaN,NaN,"49.258819,-123.131317",538.0,FS,NaN,538a320e498ef93b52f8196d
1011,Bombay Kitchen + Bar,2ca388bba54706770900ca2a9d7aa5be,NaN,2.0,"49.258819,-123.131317",576.0,FS,NaN,603b133e0d2ef05d57b35103
1012,PRIVÉ Kitchen + Bar,2ca388bba54706770900ca2a9d7aa5be,NaN,NaN,"49.258819,-123.131317",644.0,FS,NaN,5d6c93c39448680008d5c46e
1013,Frank's Barber Shop,2ca388bba54706770900ca2a9d7aa5be,NaN,NaN,"49.258819,-123.131317",654.0,FS,NaN,4c51e7b99426c92832ed8674
1014,Speakeasy Bar & Grill,2ca388bba54706770900ca2a9d7aa5be,NaN,1.0,"49.258819,-123.131317",717.0,FS,NaN,58f57305d7627e4743d2ccd5
1015,Stages Restaurant & Lounge,2ca388bba54706770900ca2a9d7aa5be,NaN,3.0,"49.258819,-123.131317",940.0,FS,NaN,4b16d555f964a5201bbe23e3
1016,Keefer Bar,e7bf01431a6982f032996ad50a9e5bd7,9.1,3.0,"49.280284,-123.097052",334.0,FS,NaN,4b77ba28f964a52064a82ee3
1017,The Boxcar,e7bf01431a6982f032996ad50a9e5bd7,9.0,2.0,"49.280284,-123.097052",463.0,FS,NaN,55960645498e4220d6c38c64
